title,author,lyric,lyric_en,href
Canto de Oxum / Inscrição,Maria Bethânia,"Quando eu morrer Voltarei para buscar os instantes Que não vivi junto do mar Yèyé e yèyé, o’șorò odò Yèyé e yèyé, o’șorò odò É o mar, é o mar, fé, fé Șorò odò Yèyé e yèyé, o’șorò odò Yèyé e yèyé, o’șorò odò É o mar, é o mar, fé, fé Șorò odò Oxum era rainha Na mão direita tinha O seu espelho onde vivia a se mirar Yèyé e yèyé, o’șorò odò Yèyé e yèyé, o’șorò odò É o mar, é o mar, fé, fé Șorò odò Oxum era rainha Na mão direita tinha O seu espelho onde vivia a se mirar Yèyé e yèyé, o’șorò odò Yèyé e yèyé, o’șorò odò É o mar, é o mar, fé, fé Șorò odò Yèyé e yèyé, o’șorò odò Quanto nome tem a Rainha do Mar? Quanto nome tem a Rainha do Mar? Dandalunda, Janaína, Marabô, Princesa de Aiocá Inaê, Sereia, Mucunã, Maria, Dona Iemanjá Onde ela vive? Onde ela mora? Nas águas, na loca de pedra Num palácio encantado no fundo do mar O que ela gosta? O que ela adora? Perfume, flor, espelho e pente Toda sorte de presente pra ela se enfeitar Como se saúda a Rainha do Mar? Como se saúda a Rainha do Mar? Alodê, Odofiaba, minha mãe, mãe d'água, odoyá Alodê, Odofiaba, minha mãe, mãe d'água, odoyá Qual é Seu dia, Nossa Senhora? É dia 2 de fevereiro Quando na beira da praia Eu vou me abençoar O que ela canta? Por que ela chora? Só canta cantiga bonita Chora quando fica aflita se você chorar Quem é que já viu a Rainha do Mar? Quem é que já viu a Rainha do Mar? Pescador e marinheiro quem escuta a Sereia cantar É com povo que é praieiro Que Dona Iemanjá quer se casar","When I die I'll come back to look for the moments That I didn't live by the sea odò Yèyé and yèyé, o'șorò odò It's the sea, it's the sea, faith, faith Șorò odò Oshun was queen In her right hand she had Her mirror where she lived looking at herself Yèyé and yèyé, o'șorò odò Yèyé and yèyé, the 'șorò odò It's the sea, it's the sea, faith, faith Șorò odò Oxum was queen In her right hand she had Her mirror where she lived looking at herself Yèyé and yèyé, o'șorò odò Yèyé and yèyé, o'șorò odò It's the sea , is the sea, faith, faith Șorò odò Yèyé and yèyé, o'șorò odò How many names does the Queen of the Sea have? What name does the Queen of the Sea have? Dandalunda, Janaína, Marabô, Princess of Aiocá Inaê, Sereia, Mucunã, Maria, Dona Iemanjá Where does she live? Where she lives? In the water, in the stone place In an enchanted palace at the bottom of the sea What does she like? What does she love? Perfume, flower, mirror and comb Any kind of gift for her to decorate herself How do you greet the Queen of the Sea? How do you greet the Queen of the Sea? Alodê, Odofiaba, my mother, mother of water, odoyá Alodê, Odofiaba, my mother, mother of water, odoyá What is Your day, Our Lady? It's February 2nd When at the beach I'm going to bless myself What does she sing? Why does she cry? She only sings beautiful songs She cries when she gets upset if you cry Who has seen the Queen of the Sea? Who has seen the Queen of the Sea? Fisherman and sailor who listen to the Mermaid sing It is with people who are beach dwellers That Dona Iemanjá wants to get married",https://www.letras.mus.br/maria-bethania/836828/
Outrória (part. OutroEu),ANAVITÓRIA,"Teu olhar é trapaça Mistério, previ Pois é Me tira o chão O meu ar te embaça De perto Senti o que é amor então Eu nunca vi ninguém Fazer tanto barulho num só coração Teu cuidado é desastre É zona sem hora, sem onde E agora Quando vi, já veio sim Tomou parte de mim Levou embora o meu pesar Teu ver me encanta Enfim, canta perto de mim Tua voz amansa o teu olhar Tua fala transpassa O mistério em ti Teu pé Fora do chão O meu ar te abraça O critério perdi Até explicação Eu nunca vi ninguém Fazer tanto barulho no meu coração Teu cuidado é sem grade É zona, sem hora E o entrave que eu passo Que eu beijo E o quanto me leva pro chão É por isso que eu canto outrória Quando vi, já veio sim Tomou parte de mim Levou embora o meu pesar Teu ver me encanta Enfim, canta perto de mim Tua voz amansa o teu olhar Quero ver você dançar Quero ver você dançar sim Quero ver você dançar Quero ver você dançar em mim Quero ver você dançar Quero ver você dançar sim Quero ver você dançar Quero ver você dançar em mim Quero ver (quero) Quero ouvir (quero) Quero ver você dançar em mim Quero ver (quero) Quero ouvir (quero) Quero ver você dançar em mim Quando vi, já veio sim Tomou parte de mim Levou embora o meu pesar Teu ver me encanta Quero ouvir Você dançar em mim","Your look is a trick Mystery, I predicted it Well, it takes me off my feet My air fogs you Up close I felt what love is then I've never seen anyone Make so much noise in one heart Your care is a disaster It's a zone with no time, no where And now When I saw it, yes it has already come It took part of me It took away my grief Your sight enchants me Finally, sing close to me Your voice softens your gaze Your speech pierces The mystery in you Your foot Off the ground My air embraces you The criterion I lost Until explanation I've never seen anyone Make so much noise in my heart Your care is without railing It's zone, without time And the obstacle that I go through That I kiss And how much it takes me to the ground That's why I sing another When I saw it, it already came yes It took part of me It took away my grief Your sight enchants me Finally, sing close to me Your voice softens your eyes I want to see you dance I want to see you dance yes I want to see you dance I want to see you dance on me I want to see you dance I want see you dance yes I want to see you dance I want to see you dance on me I want to see (I want) I want to hear (I want) I want to see you dance on me I want to see (I want) I want to hear (I want) I want to see you dance on me When I saw it, already Yes, you came Took part of me Took away my grief Your sight delights me I want to hear You dance on me",https://www.letras.mus.br/anavitoria/outroria-part-outroeu/
Tudo O Que Você Podia Ser,Milton Nascimento,"Com Sol e chuva Você sonhava, que ia ser melhor depois Você queria ser o grande herói das estradas Tudo que você queria ser Sei um segredo Você tem medo, só pensa agora em voltar Não fala mais na bota e no anel de Zapata Tudo que você devia ser, sem medo Não se lembra mais de mim Você não quis deixar que eu falasse de tudo Tudo que você podia ser, na estrada Ah! Sol e chuva na sua estrada Mas não importa não faz mal Você ainda pensa e é melhor do que nada Tudo que você consegue ser, ou nada Não importa não faz mal Você ainda pensa e é melhor do que nada Tudo que você consegue ser ou nada","With sun and rain You dreamed that it would be better later You wanted to be the great hero of the roads Everything you wanted to be I know a secret You're afraid, just think now about going back Don't talk about Zapata's boots and ring anymore Everything you it should be, without fear You don't remember me anymore You didn't want to let me talk about everything Everything you could be, on the road Ah! Sun and rain on your road But it doesn't matter it doesn't matter You still think and it's better than nothing Everything you can be, or nothing It doesn't matter it doesn't matter You still think and it's better than nothing Everything you can be or nothing",https://www.letras.mus.br/milton-nascimento/47457/
Realce,Gilberto Gil,"Não se incomode, o que a gente pode, pode O que a gente não pode, explodirá A força é bruta e a fonte da força é neutra E de repente a gente poderá Realce, realce Quanto mais purpurina, melhor Realce, realce Com a cor do veludo Com amor, com tudo de real teor De beleza Realce (realce) Realce (realce) Realce (realce) Realce (realce) Não se impaciente, o que a gente sente, sente Ainda que não se tente, afetará O afeto é fogo e o modo do fogo é quente E de repente a gente queimará Realce, realce Quanto mais parafina, melhor Realce, realce Com a cor do veludo Com amor, com tudo de real teor De beleza Realce (realce) Realce (realce) Realce (realce) Realce (realce) Não desespere, quando a vida fere, fere E nenhum mágico interferirá Se a vida fere com a sensação do brilho De repente a gente brilhará Realce, realce Quanto mais serpentina, melhor Realce, realce Com a cor do veludo Com amor, com tudo de real teor De beleza Realce Realce Realce (realce) Realce (realce) Realce Realce (Realce) (Realce) (Realce) (Realce) Realce Realce Realce (realce) Realce (realce) Realce (realce) Realce (realce) Realce (realce)","Don't worry, what we can, we can What we can't, will explode The force is brute and the source of the force is neutral And suddenly we can Highlight, highlight The more glitter, the better Highlight, highlight With color of velvet With love, with everything of real content Of beauty Highlight (highlight) Highlight (highlight) Highlight (highlight) Highlight (highlight) Don't be impatient, what we feel, we feel Even if we don't try, it will affect Affection is fire and the way of fire is hot And suddenly we will burn Highlight, highlight The more paraffin, the better Highlight, highlight With the color of velvet With love, with everything of real content Of beauty Highlight (highlight) Highlight (highlight) Highlight (highlight ) Highlight (highlight) Don't despair, when life hurts, it hurts And no magician will interfere If life hurts with the sensation of shine Suddenly we will shine Highlight, highlight The more serpentine, the better Highlight, highlight With the color of velvet With love , with everything of real content Of beauty Highlight Highlight Highlight (highlight) Highlight (highlight) Highlight Highlight (Highlight) (Highlight) (Highlight) (Highlight) Highlight Highlight Highlight (highlight) Highlight (highlight) Highlight (highlight) Highlight (highlight) Highlight (highlight)",https://www.letras.mus.br/gilberto-gil/46239/
Vira Virou,Kleiton e Kledir,"Vou voltar na primavera E era tudo o que eu queria Levo terra nova daqui Quero ver o passaredo Pelos portos de Lisboa Voa, voa, que eu chego já Ai, se alguém segura o leme Dessa nave incandescente Que incendeia a minha vida Que era viajante lenta Tão faminta d'alegria Hoje é porto de partida Ah, vira, virou Meu coração navegador Ah gira, girou Essa galera","I'm going back in the spring And that's all I wanted I'll take new land from here I want to see the walkway Through the ports of Lisbon Fly, fly, I'll be there soon Oh, if someone holds the helm Of this incandescent ship That sets my life on fire That was a slow traveler So hungry for joy Today is the departure port Ah, turn, turn My sailing heart Ah turn, turn These people",https://www.letras.mus.br/kleiton-e-kledir/219077/
Rosa,Marisa Monte,"Tu és divina e graciosa Estátua majestosa Do amor! Por Deus esculturada E formada com ardor Da alma da mais linda flor De mais ativo olor Que na vida é preferida Pelo beija-flor Se Deus Me fora tão clemente Aqui neste ambiente de luz Formada numa tela Deslumbrante e bela Teu coração Junto ao meu lanceado Pregado e crucificado Sobre a rosa e a cruz Do arfante peito teu Tu és a forma ideal Estátua magistral Oh! Alma perenal Do meu primeiro amor Sublime amor Tu és de Deus A soberana flor Tu és de Deus a criação Que em todo coração Sepultas um amor O riso, a fé, a dor Em sândalos olentes Cheios de sabor Em vozes tão dolentes Como um sonho em flor És láctea estrela És mãe da realeza És tudo enfim Que tem de belo Em todo resplendor Da santa natureza Perdão! Se ouso confessar-te Eu hei de sempre amar-te Oh, flor! Meu peito não resiste Oh, meu Deus O quanto é triste A incerteza de um amor Que mais me faz penar Em esperar Em conduzir-te Um dia ao pé do altar Jurar aos pés do Onipotente Em preces comoventes De dor, e receber a unção Da tua gratidão Depois de remir meus desejos Em nuvens de beijos Hei de envolver-te Até meu padecer De todo fenecer","You are divine and graceful Majestic Statue Of love! Sculpted by God And formed with ardor From the soul of the most beautiful flower With the most active scent Which in life is preferred By the hummingbird If God had been so merciful to me Here in this environment of light Formed on a canvas Dazzling and beautiful Your heart Next to my lancet Turbot and crucified On the rose and the cross From your heaving chest You are the ideal form Masterly statue Oh! Perennial soul Of my first love Sublime love You are from God The sovereign flower You are from God the creation That in every heart You bury a love Laughter, faith, pain In olent sandalwoods Full of flavor In voices so painful Like a dream in flower You are a milky star You are the mother of royalty You are everything that is beautiful In all the splendor Of holy nature Forgive me! If I dare to confess to you I will always love you Oh, flower! My chest can't resist Oh, my God How sad it is The uncertainty of a love That makes me suffer the most In waiting In leading you One day at the foot of the altar Swearing at the feet of the Almighty In moving prayers Of pain, and receiving the anointing Of your gratitude After redeeming my desires In clouds of kisses I will envelop you Until I suffer From everything disappear",https://www.letras.mus.br/marisa-monte/47293/
Reconvexo,Caetano Veloso,"Eu sou a chuva que lança a areia do Saara Sobre os automóveis de Roma Eu sou a sereia que dança A destemida Iara Água e folha da Amazônia Eu sou a sombra da voz da matriarca da Roma Negra Você não me pega Você nem chega a me ver Meu som te cega, careta, quem é você? Que não sentiu o suingue de Henri Salvador Que não seguiu o Olodum balançando o Pelô E que não riu com a risada de Andy Warhol Que não, que não e nem disse que não Eu sou um preto norte-americano forte Com um brinco de ouro na orelha Eu sou a flor da primeira música A mais velha A mais nova espada e seu corte Sou o cheiro dos livros desesperados Sou Gitá Gogóia Seu olho me olha mas não me pode alcançar Não tenho escolha, careta, vou descartar Quem não rezou a novena de Dona Canô Quem não seguiu o mendigo Joãozinho Beija-Flor Quem não amou a elegância sutil de Bobô Quem não é Recôncavo e nem pode ser reconvexo","I am the rain that throws the sand of the Sahara Over the automobiles of Rome I am the mermaid that dances The fearless Iara Water and leaves of the Amazon I am the shadow of the voice of the matriarch of Black Rome You don't catch me You don't even get to see me My sound blinds you, grimace, who are you? Who didn't feel Henri Salvador's swing Who didn't follow Olodum swinging Pelô And who didn't laugh with Andy Warhol's laugh No, no and I didn't even say no I'm a strong North American black man With a gold earring in my ear I am the flower of the first song The oldest The newest sword and its cut I am the smell of desperate books I am Gitá Gogóia Your eye looks at me but cannot reach me I have no choice, grimace, I will discard Who did not pray the novena of Dona Canô Who didn't follow the beggar Joãozinho Beija-Flor Who didn't love Bobô's subtle elegance Who isn't Recôncavo and can't be reconvex",https://www.letras.mus.br/caetano-veloso/201526/
Sandra,Gilberto Gil,"Maria Aparecida, porque apareceu na vida Maria Sebastiana, porque Deus fez tão bonita Maria de Lourdes Porque me pediu uma canção pra ela Carmensita, porque ela sussurou: \""Seja bem-vindo\"" (No meu ouvido) Na primeira noite quando nós chegamos no hospício E Lair, Lair Porque quis me ver e foi lá no hospício Salete fez chafé, que é um chá de café que eu gosto E naquela semana tomar chafé foi um vício Andréia na estréia No segundo dia, meus laços de fita Cíntia, porque, embora choque, rosa é cor bonita E Ana, porque parece uma cigana da ilha Dulcina, porque É santa, é uma santa e me beijou na boca Azul, porque azul é cor, e cor é feminina Eu sou tão inseguro porque o muro é muito alto E pra dar o salto Me amarro na torre no alto da montanha Amarradão na torre dá pra ir pro mundo inteiro E onde quer que eu vá no mundo, vejo a minha torre É só balançar Que a corda me leva de volta pra ela: Oh, Sandra","Maria Aparecida, because she appeared in life Maria Sebastiana, because God made Maria de Lourdes so beautiful Because she asked me to sing a song for her Carmensita, because she whispered: \""Welcome\"" (In my ear) On the first night when we arrived at the hospice And Lair, Lair Because he wanted to see me and he went there at the hospice Salete made chafé, which is a coffee tea that I like And that week drinking chafé was an addiction Andréia at the premiere On the second day, my ribbon bows Cíntia, because , although it's shocking, pink is a beautiful color And Ana, because she looks like a gypsy from the island Dulcina, because She's holy, she's a saint and she kissed me on the mouth Blue, because blue is color, and color is feminine I'm so insecure because the wall is very high And to take the leap I tie myself to the tower at the top of the mountain Tied to the tower I can go all over the world And wherever I go in the world, I see my tower Just swing That the rope takes me back to it: Oh Sandra",https://www.letras.mus.br/gilberto-gil/46242/
Amor de Índio,Milton Nascimento,"Tudo que move é sagrado E remove as montanhas Com todo cuidado, meu amor Enquanto a chama arder Todo dia te ver passar Tudo viver ao teu lado Com o arco da promessa No azul pintado pra durar Abelha fazendo mel Vale o tempo que não voou A estrela caiu do céu O pedido que se pensou O destino que se cumpriu De sentir teu calor E ser todo Todo dia é de viver Para ser o que for E ser tudo Sim, todo amor é sagrado E o fruto do trabalho É mais que sagrado, meu amor A massa que faz o pão Vale a luz do teu suor Lembra que o sono é sagrado E alimenta de horizontes O tempo acordado de viver No inverno te proteger No verão sair pra pescar No outono te conhecer Primavera poder gostar No estio me derreter Pra na chuva dançar E andar junto O destino que se cumpriu De sentir teu calor E ser tudo","Everything that moves is sacred And removes the mountains With all care, my love While the flame burns Every day I see you pass Everything lives by your side With the arch of promise In the blue painted to last Bee making honey Worth the time that didn't fly The star fell from the sky The request that was thought of The destiny that was fulfilled To feel your warmth And to be whole Every day is to live To be whatever And to be everything Yes, all love is sacred And the fruit of work It is more than sacred, my love The dough that makes bread Is worth the light of your sweat Remember that sleep is sacred And feeds on horizons The waking time of living In winter to protect you In summer to go fishing In autumn to meet you Spring to be able to like In the summer I melt Stop rain dance And walk together The destiny that was fulfilled To feel your warmth And be everything",https://www.letras.mus.br/milton-nascimento/307374/
Vilarejo,Tribalistas,"Há um vilarejo ali Onde areja um vento bom Na varanda, quem descansa Vê o horizonte deitar no chão Pra acalmar o coração Lá o mundo tem razão Terra de heróis, lares de mãe Paraíso se mudou para lá Por cima das casas, cal Frutas em qualquer quintal Peitos fartos, filhos fortes Sonhos semeando o mundo real Toda gente cabe lá Palestina, Shangri-La Vem andar e voa Vem andar e voa Vem andar e voa Lá o tempo espera Lá é primavera Portas e janelas ficam sempre abertas pra sorte entrar Em todas as mesas, pão Flores enfeitando Os caminhos, os vestidos, os destinos e essa canção Tem um verdadeiro amor Para quando você for Há um vilarejo ali Onde areja um vento bom Na varanda, quem descansa Vê o horizonte deitar no chão Pra acalmar o coração Lá o mundo tem razão Terra de heróis, lares de mãe Paraíso se mudou para lá Por cima das casas, cal Frutas em qualquer quintal Peitos fartos, filhos fortes Sonhos semeando o mundo real Toda gente cabe lá Palestina, Shangri-La Vem andar e voa Vem andar e voa Vem andar e voa Lá o tempo espera Lá é primavera Portas e janelas ficam sempre abertas pra sorte entrar Em todas as mesas, pão Flores enfeitando Os caminhos, os vestidos, os destinos e essa canção Tem um verdadeiro amor Para quando você for Vem andar e voa Vem andar e voa Vem andar e voa Vem andar e voa Vem andar e voa Vem andar e voa Vem andar e voa Vem andar e voa","There is a village there Where a good wind blows On the balcony, those who rest See the horizon lie on the ground To calm the heart There the world is right Land of heroes, mother's homes Paradise moved there Above the houses, lime Fruits anywhere backyard Full breasts, strong children Dreams sowing the real world Everyone fits there Palestine, Shangri-La Come walk and fly Come walk and fly Come walk and fly There time waits There is spring Doors and windows are always open for luck to enter In all the tables, bread Flowers decorating The paths, the dresses, the destinations and this song There is a true love For when you go There is a village there Where a good wind blows On the balcony, those who rest See the horizon lie on the ground To calm the heart There the world is right Land of heroes, mother's homes Paradise moved there Above the houses, lime Fruits in any yard Full breasts, strong children Dreams sowing the real world Everyone fits there Palestine, Shangri-La Come walk and fly Come walk and fly Come walk and fly There time waits There is spring Doors and windows are always open for luck to enter On every table, bread Flowers decorating The paths, the dresses, the destinies and this song There is a true love For when you go Come walk and fly Come walk and fly Come walk and fly Come walk and fly Come walk and fly Come walk and fly Come walk and fly Come walk and fly",https://www.letras.mus.br/tribalistas/vilarejo/
Mãezinha Do Céu,Joanna,"Mãezinha do céu, eu não sei rezar Eu só sei dizer: Quero te amar Azul é teu manto, branco é teu véu Mãezinha, eu quero te ver lá no céu Mãezinha, eu quero te ver lá no céu Mãezinha do céu, Mãe do puro amor Jesus é teu filho, e eu também sou Azul é teu manto, branco é teu véu Mãezinha, eu quero te ver lá no céu Mãezinha, eu quero te ver lá no céu Mãezinha do céu, vou te consagrar A minha inocência, guarda-a sem cessar Azul é teu manto, branco é teu véu Mãezinha, eu quero te ver lá no céu Mãezinha, eu quero te ver lá no céu Mãezinha do céu, em tua proteção Ó, guarda meus pais e a todos os meus irmãos! Azul é teu manto, branco é teu véu Mãezinha, eu quero te ver lá no céu Mãezinha, eu quero te ver lá no céu Mãezinha do céu, eu não sei rezar Eu só sei dizer: Quero te amar Azul é teu manto, branco é teu véu Mãezinha, eu quero te ver lá no céu Mãezinha, eu quero te ver lá no céu","Little mother from heaven, I don't know how to pray I only know how to say: I want to love you Blue is your mantle, white is your veil Little mother, I want to see you there in heaven Little mother, I want to see you there in heaven Little mother from heaven, Mother of the pure love Jesus is your son, and I am too Blue is your mantle, white is your veil Little Mother, I want to see you there in heaven Little Mother, I want to see you there in heaven Little Mother in heaven, I will consecrate you My innocence, keep it Without ceasing Blue is your mantle, white is your veil Little Mother, I want to see you there in heaven Little Mother, I want to see you there in heaven Little Mother of heaven, in your protection Oh, keep my parents and all my brothers! Blue is your mantle, white is your veil Little Mother, I want to see you there in heaven Little Mother, I want to see you there in heaven Little Mother in heaven, I don't know how to pray I only know how to say: I want to love you Blue is your mantle, white is your veil Mom, I want to see you in heaven Mom, I want to see you in heaven",https://www.letras.mus.br/joanna/924289/
Noite Severina,Elba Ramalho,"Corre calma Severina noite De leve no lençol que te tateia a pele fina Pedras sonhando pó na mina Pedras sonhando com britadeiras Cada ser tem sonhos a sua maneira Cada ser tem sonhos a sua maneira Corre alta Severina noite No ronco da cidade uma janela assim acesa Eu respiro seu deesejo Chama no pavio da lamparina Sombra no lençol que tateia a pele fina Sombra no lençol que tateia a pele fina Ali tão sempre perto e não me vendo Ali sinto tua alma flutuar do corpo Teus olhos se movendo sem se abrir Ali tão certo e justo e só te sendo Absinto-me de ti, mas sempre vivo Meus olhos te movendo sem te abrir Corre solta suassuna noite Tocaia de animal que acompanha sua presa Escravo da sua beleza Daqui a pouco o dia vai querer raiar","Run calmly Severina night Lightly on the sheet that touches your thin skin Stones dreaming of dust in the mine Stones dreaming of jackhammers Every being has dreams in their own way Every being has dreams in their own way Run high Severina night In the roar of the city a window lit like this I I breathe your desire Flame in the wick of the lamp Shadow on the sheet that gropes the thin skin Shadow on the sheet that gropes the thin skin There so close and not seeing me There I feel your soul floating from the body Your eyes moving without opening There so sure and fair and only being you I abstain from you, but always alive My eyes moving you without opening you Run wild in the night Lair of an animal that accompanies its prey Slave to your beauty Soon the day will want to dawn",https://www.letras.mus.br/elba-ramalho/1116798/
Azul,Gal Costa,"Eu não sei Se vem de Deus Do céu ficar azul Ou virá Dos olhos teus Essa cor Que azuleja o dia Se acaso anoitecer E o céu perder o azul Entre o mar e o entardecer Alga marinha, vá na maresia Buscar ali um cheiro de azul Essa cor não sai de mim Bate e finca pé A sangue de rei Até o sol nascer amarelinho Queimando mansinho Cedinho, cedinho (cedinho) Corre e vá dizer Pro meu benzinho Um dizer assim O amor é azulzinho Até o sol nascer amarelinho Queimando mansinho Cedinho, cedinho cedinho Corre e vá dizer Pro meu benzinho Um dizer assim O amor é azulzinho","I don't know If it comes from God From the sky turning blue Or will it come From your eyes That color That tiles the day If it gets dark And the sky loses its blue Between the sea and the dusk Seaweed, go in the sea Look for a smell of blue there That color doesn't leave me Knock and stand With the blood of a king Until the sun rises yellow Burning softly Early, early (early) Run and go say it For my baby One say like this Love is blue Until the sun rises yellow Burning softly Early, early early in the morning Run and go tell my baby One say like this Love is blue",https://www.letras.mus.br/gal-costa/102752/
Futuros Amantes,Chico Buarque,"Não se afobe, não Que nada é pra já O amor não tem pressa Ele pode esperar em silêncio Num fundo de armário Na posta-restante Milênios, milênios no ar E quem sabe, então O Rio será Alguma cidade submersa Os escafandristas virão Explorar sua casa Seu quarto, suas coisas Sua alma, desvãos Sábios em vão Tentarão decifrar O eco de antigas palavras Fragmentos de cartas, poemas Mentiras, retratos Vestígios de estranha civilização Não se afobe, não Que nada é pra já Amores serão sempre amáveis Futuros amantes, quiçá Se amarão sem saber Com o amor que eu um dia Deixei pra você Não se afobe, não Que nada é pra já Amores serão sempre amáveis Futuros amantes, quiçá Se amarão sem saber Com o amor que eu um dia Deixei pra você","Don't worry, no That nothing is for now Love is in no hurry It can wait in silence At the bottom of a closet At the post-remain Millennia, millennia in the air And who knows, then Rio will be Some submerged city The diving divers will come Explore your home Your room, your things Your soul, attic Wise men will try in vain to decipher The echo of old words Fragments of letters, poems Lies, portraits Traces of strange civilization Don't worry, no That nothing is for now Loves will always be kind Future lovers, perhaps If They will love without knowing With the love that I one day left for you Don't worry, no That nothing is for now Loves will always be kind Future lovers, perhaps they will love each other without knowing With the love that I one day Left for you",https://www.letras.mus.br/chico-buarque/66065/
O Meu Amor,Chico Buarque,"O meu amor tem um jeito manso que é só seu E que me deixa louca quando me beija a boca A minha pele toda fica arrepiada E me beija com calma e fundo Até minh'alma se sentir beijada O meu amor tem um jeito manso que é só seu Que rouba os meus sentidos, viola os meus ouvidos Com tantos segredos lindos e indecentes Depois brinca comigo, ri do meu umbigo E me crava os dentes Eu sou sua menina, viu? E ele é o meu rapaz Meu corpo é testemunha do bem que ele me faz O meu amor tem um jeito manso que é só seu Que me deixa maluca, quando me roça a nuca E quase me machuca com a barba mal feita E de pousar as coxas entre as minhas coxas Quando ele se deita O meu amor tem um jeito manso que é só seu De me fazer rodeios, de me beijar os seios Me beijar o ventre e me deixar em brasa Desfruta do meu corpo como se o meu corpo Fosse a sua casa Eu sou sua menina, viu? E ele é o meu rapaz Meu corpo é testemunha do bem que ele me faz","My love has a gentle way that is just yours And that drives me crazy when it kisses my mouth My whole skin gets goose bumps And it kisses me calmly and deeply Until my soul feels kissed My love has a gentle way that is only yours Who steals my senses, violates my ears With so many beautiful and indecent secrets Then he plays with me, laughs at my navel And sinks his teeth into me I'm your girl, see? And he's my boy My body is a witness to the good he does to me My love has a gentle way that's just yours That drives me crazy when it touches the back of my neck And it almost hurts me with the sloppy beard And laying down my thighs between my thighs When he lies down My love has a gentle way that is only his Of making me beat around the bush, of kissing my breasts Kissing my belly and leaving me on fire Enjoy my body as if my body were the your home I'm your girl, see? And he is my boy My body is a witness to the good he does to me",https://www.letras.mus.br/chico-buarque/45155/
O Amanhã,Simone,"A cigana leu o meu destino Eu sonhei! Bola de cristal Jogo de búzios, cartomante E eu sempre perguntei O que será o amanhã? Como vai ser o meu destino? Já desfolhei o mal-me-quer Primeiro amor de um menino E vai chegando o amanhecer Leio a mensagem zodiacal E o realejo diz Que eu serei feliz, sempre feliz Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Mas a cigana! A cigana leu o meu destino Eu sonhei! Bola de cristal Jogo de búzios, cartomante Eu sempre perguntei O que será? (O que será?) O amanhã? (O Amanhã?) Como vai ser? (Como vai ser?) O meu destino? Já desfolhei (Já desfolhei!) O mal-me-quer (O mal-me-quer!) Primeiro amor (Primeiro amor!) De um menino E vai chegando o amanhecer Leio a mensagem zodiacal E o realejo diz Que eu serei feliz Sempre feliz Como será amanhã? (Como será?) Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? (Como será?) Responda quem puder (Quem sabe é Deus!) O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será? Como será amanhã? Responda quem puder O que irá me acontecer? O meu destino será Como Deus quiser Como será?","The gypsy read my destiny I dreamed! Crystal ball Game of shells, fortune teller And I always asked What will tomorrow be? What will my destiny be like? I've already peeled away the evil-doing-me First love of a boy And the dawn is coming I read the zodiacal message And the organ says That I will be happy, always happy What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants But the gypsy! The gypsy read my destiny I dreamed! Crystal ball Game of shells, fortune teller I always asked What could it be? (What will it be?) Tomorrow? (Tomorrow?) What will it be like? (What will it be like?) My destiny? I've already peeled the leaves (I've already peeled the leaves!) The evil one wants me (The evil one wants me!) First love (First love!) Of a boy And the dawn is coming I read the zodiacal message And the organ says That I will be happy Always happy What will it be like tomorrow? (What will it be like?) Answer whoever can What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? (What will it be like?) Answer whoever can (Who knows, it's God!) What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants What will it be like? What will it be like tomorrow? Answer whoever can What will happen to me? My destiny will be As God wants What will it be like?",https://www.letras.mus.br/simone/83043/
