title,author,lyric,lyric_en,href
Súplica,João Nogueira,"O corpo, a morte leva A voz some na brisa A dor sobe pras trevas O nome, a obra imortaliza A morte benze o espírito A brisa traz a música Que na vida é sempre a luz mais forte Ilumina a gente além da morte Vem a mim, ó música Vem no ar Ouve de onde estás a minha súplica Que eu bem sei, talvez não seja a única Vem a mim, ó música Vem secar do povo as lágrimas Que todos já sofrem demais E ajuda o mundo a viver em paz Que todos já sofrem demais E ajuda o mundo a viver em paz","The body, death takes The voice disappears in the breeze The pain rises into darkness The name, the work immortalizes Death blesses the spirit The breeze brings the music That in life is always the strongest light Illuminates us beyond death Come to me , oh music Come in the air Listen to where you are my supplication Which I know well, maybe it's not the only one Come to me, oh music Come and dry the people's tears That everyone already suffers too much And help the world to live in peace May everyone They already suffer too much And help the world to live in peace",https://www.letras.mus.br/joao-nogueira/46589/
Sertaneja,Orlando Silva,"Sertaneja se eu pudesse se papai do céu me desse O espaço pra voar eu corria a natureza acabava com a tristeza Só pra não te ver chorar Na ilusão desse poema eu roubava um diadema lá no céu pra te ofertar e onde a fonte rumoreja eu erguia a tua igreja e dentro dela o teu altar  Sertaneja,por que choras quando eu canto Sertaneja,se este canto é todo teu Sertaneja,pra secar os teus olhinhos vai ouvir os passarinhos que cantam mais do que eu  A tristeza do teu pranto é mais triste quando eu canto a canção que te escrevi e os teus olhos neste instante brilham mais que a mais brilhante das estrelas que eu já vi sertaneja eu vou embora a saudade vem agora alegria vem depois vou subir por estas serras construir lá N'outras terras um ranchinho pra nós dois.","Countryside if I could, if daddy in heaven would give me The space to fly I ran, nature would put an end to sadness Just so I wouldn't see you cry In the illusion of this poem I would steal a diadem from the sky to offer it to you and where the fountain rumbles I would raise the your church and inside it your altar Sertaneja, why do you cry when I sing Sertaneja, if this song is all yours Sertaneja, to dry your eyes you will hear the birds that sing more than me The sadness of your crying is sadder when I sing the song I wrote for you and your eyes at this moment shine brighter than the brightest stars I've ever seen country side I'm leaving the longing comes now joy comes later I'm going up through these mountains to build there In other lands a little ranch for both of us.",https://www.letras.mus.br/orlando-silva/925273/
Índio Quer Apito,Marchinhas de Carnaval,"Ê, ê, ê, ê, ê, Índio quer apito Se não der, pau vai comer! Ê, ê, ê, ê, ê, Índio quer apito Se não der, pau vai comer! Lá no bananal mulher de branco Levou pra pra índio colar esquisito Índio viu presente mais bonito Eu não quer colar! Índio quer apito! Ê, ê, ê, ê, ê, Índio quer apito Se não der, pau vai comer! Ê, ê, ê, ê, ê, Índio quer apito Se não der, pau vai comer!","Eh, eh, eh, eh, eh, Indian wants a whistle. If he doesn't give it, he'll eat it! Eh, eh, eh, eh, eh, Indian wants a whistle. If he doesn't give it, he'll eat it! There in the banana grove, a woman in white took a strange necklace to the Indian. The Indian saw a prettier gift. I don't want a necklace! Indian wants a whistle! Eh, eh, eh, eh, eh, Indian wants a whistle. If he doesn't give it, he'll eat it! Eh, eh, eh, eh, eh, Indian wants a whistle. If he doesn't give it, he'll eat it!",https://www.letras.mus.br/marchinhas-de-carnaval/473878/
Partilha,Roberto Ribeiro,Já que não existe mais aquele amor tão profundo O melhor que a gente faz É dividir nosso mundo Você fica com a vitrola e com os quadros da parede Que eu fico com a viola O meu samba e minha sede Você fica com a gaiola e com o passarinho verde Que em qualquer brinco de argola Eu penduro minha rede Já que não existe mais aquele amor tão profundo O melhor que a gente faz É dividir nosso mundo Você fica com as crianças e com toda essa mobília Que eu só quero as esperanças que não cabem na partilha Você leva as alianças que eu farei da minha ilha Com a poeira das lembranças O meu álbum de família Já que não existe mais aquele amor tão profundo O melhor que a gente faz É dividir nosso mundo Já que não existe mais aquele amor tão profundo O melhor que a gente faz É dividir nosso mundo E pra não dizer depois quando a febre for mais alta que esse Amor não deu pra dois mas vontade e o que não falta O destino é que compôs esse drama de ribalta no seu rosto pó de Arroz no meu peito a cruz de malta Já que não existe mais aquele amor tão profundo o melhor que a Gente faz é dividir nosso mundo Já que não existe mais aquele amor tão profundo o melhor que a Gente faz é dividir nosso mundo,"Since that deep love no longer exists The best thing we can do is share our world You keep the record player and the pictures on the wall I keep the viola My samba and my thirst You keep the cage and the little green bird That on any hoop earring I hang my hammock Since that deep love no longer exists The best thing we do Is to share our world You stay with the children and all this furniture That I just want the hopes that don't fit in sharing You take the rings that I will make from my island With the dust of memories My family album Since that deep love no longer exists The best thing we do is to share our world Since that deep love no longer exists The best thing we do is share our world And not to mention later when the fever is higher than this Love was not enough for two but the will and what is not lacking Destiny is what composed this drama of limelight on your face Rice powder on my chest the Maltese cross Since that deep love no longer exists, the best thing we can do is share our world Since there is no longer that deep love, the best thing we can do is share our world",https://www.letras.mus.br/roberto-ribeiro/523488/
Um a zero,Pixinguinha,"Vai começar o futebol,pois é, Com muita garra e emoção São onze de cá, onze de lá E o bate-bola do meu coração É a bola, é a bola, é a bola, É a bola e o gol! Numa jogada emocionante O nosso time venceu por um a zero E a torcida vibrou Vamos lembrar A velha história desse esporte Começou na Inglaterra E foi parar no Japão Habilidade, tiro cruzado, Mete a cabeça, toca de lado, Não vale é pegar com a mão E o mundo inteiro Se encantou com esta arte Equilíbrio e malícia Sorte e azar também Deslocamento em profundidade Pontaria Na hora da conclusão Meio-de-campo organizou E vem a zaga rebater Bate, rebate, é de primeira Ninguém quer tomar um gol É coisa séria, é brincadeira Bola vai e volta Vem brilhando no ar E se o juiz apita errado É que a coisa fica feia Coitada da sua mãe Mesmo sendo uma santa Cai na boca do povão Pode ter até bolacha Pontapé, empurrão Só depois de uma ducha fria É que se aperta a mão Ou não! Vai começar... Aos quarenta do segundo tempo O jogo ainda é zero a zero Todo time quer ser campeão Tá lá um corpo estendido no chão São os minutos finais Vai ter desconto Mas, numa jogada genial Aproveitando o lateral Um cruzamento que veio de trás Foi quando alguém chegou Meteu a bola na gaveta E comemorou","The football is about to start, yes, With a lot of determination and emotion There are eleven from here, eleven from there And the beating of the ball in my heart It's the ball, it's the ball, it's the ball, It's the ball and the goal! In an exciting play Our team won by one to zero And the crowd cheered Let's remember The old story of this sport It started in England And ended up in Japan Skill, cross shot, Put your head in, touch it to the side, It's not worth catching with your hand And the whole world was enchanted by this art Balance and mischief Luck and bad luck too Depth displacement Aim At the time of completion Midfielder organized And the defense comes to hit Hit, hit, it's first time No one wants to concede a goal It's a serious matter , it's a joke Ball goes back and forth It comes shining in the air And if the referee blows the whistle wrong It's just that things get ugly Poor your mother Even though she's a saint It falls into people's mouths There may even be cookies Kick, push Only after a cold shower Yeah to shake hands Or not! It's going to start... At forty minutes into the second half The game is still zero-zero Every team wants to be champion There's a body lying on the ground It's the final minutes There's going to be a discount But, in a brilliant move Taking advantage of the full-back A cross that came from behind That's when someone arrived, put the ball in the drawer and celebrated",https://www.letras.mus.br/pixinguinha/697308/
Reflexão,Jorge Aragão,"Ô ô ô, ô ô ô ô, ô ô ô ô, ô ô ô ô Ô ô ô ô, ô ô ô ô, ô ô, ô Tem o amor várias maneiras Que ultrapassam as fronteiras De qualquer reflexão Bem, pode ser uma fogueira Que se apaga na primeira Breve chuva de verão Eu vi, por amor sincero alguém jurar A estrela Dalva ir buscar E ao seu bem oferecer Também, quem um dia viu a dor pousar E num sonho azul de amor secar Toda fonte do prazer Ô ô ô, ô ô ô ô, ô ô ô ô, ô ô ô, ô Sei, eu sei, que o amor é um mistério O mais rico dos minérios Que enriquece o coração Mas, quando não levado a sério Leva o trono do império Pro domínio da ilusão E faz, o mais duro coração chorar No escuro uma luz brilhar Como por encanto e assim Quem souber contar O segredo do amor terá O sublime dom de revelar O princípio e o fim Ô ô ô, ô ô ô ô, ô ô ô ô, ô ô ô ô","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. That goes out in the first Brief summer rain I saw, out of sincere love someone swear The star Dalva go get And for your sake offer Also, who one day saw the pain land And in a blue dream of love dry up Every source of pleasure Oh oh oh , oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. of illusion And it makes the hardest heart cry In the dark a light shines As if by magic and so Whoever knows how to tell The secret of love will have The sublime gift of revealing The beginning and the end Ooh oh, oh oh oh, oh oh oh oh, oh oh oh",https://www.letras.mus.br/jorge-aragao/144646/
Mel Pra Minha Dor (part. Alcione),Roberto Ribeiro,"Quando percebi que o seu amor Poderia ser mel pra minha dor Esqueci de quem só me fez chorar Reabri meu coração pra de novo amar E secaram por fim: Lágrimas Esqueci o final: Trágico Me salvei já não sou: Náufrago Se meu barco não foi: Rígido Foi assim, tipo assim: Mágico Que senti tudo em mim: Nítido E lá dentro do meu: Âmago Liberdade era a nova tônica Quando percebi que o seu amor Poderia ser mel pra minha dor Esqueci de quem só me fez chorar Reabri meu coração pra de novo amar E voltaram os meus: Sonhos Em meus olhos enfim: Brilho Meu viver já não mais: Prantos Coração refugou: Lindo Novo amor enxotou: Prantos Meu querer, sem temer: Vivo Alegria se fez: Canto E a tristeza de vez: Lindo Quando percebi que o seu amor Poderia ser mel pra minha dor Esqueci de quem só me fez chorar Reabri meu coração pra de novo amar","When I realized that your love Could be honey for my pain I forgot who only made me cry I reopened my heart to love again And they finally dried: Tears I forgot the ending: Tragic I saved myself I'm no longer: Shipwrecked If my boat wasn't: Rigid It was like this: Magical That I felt everything in me: Clear And inside mine: Core Freedom was the new tonic When I realized that your love Could be honey for my pain I forgot who only made me cry I reopened my heart to love again And mine came back: Dreams In my eyes at last: Shine My living no longer: Tears Heart took refuge: Beautiful New love chased away: Tears My desire, without fear: Alive Joy was made: Song And sadness once and for all: Beautiful When I realized that your love Could be honey for my pain I forgot who only made me cry I reopened my heart to love again",https://www.letras.mus.br/roberto-ribeiro/442301/
Clube do Samba,João Nogueira,"Melhor é viver cantando As coisas do coração É por isso que eu vivo no Clube do Samba Com essa gente bamba eu me amarro de montão É por isso que eu vivo no Clube do Samba Com essa gente bamba eu me amarro de montão Tem gente de Madureira, de Vila Isabel e do Meier também O pessoal da Mangueira, Leblon, Ipanema e da Vila Vintém Uma morena bacana de Copacabana me disse, João Eu passo toda semana com o Clube do Samba no meu coração A dona Ivone Lara me disse que a Clara está muito bem E que o novo trabalho da Beth Carvalho não dá pra ninguém Vejam vocês, Alcione e Roberto Ribeiro enfrentaram uma fila Foram comprar o ingresso para assistir ao show do Martinho da Vila Olha, Tia Clementina parece menina sempre a deputar Vive cantando pagode e saracutiando pra lá e pra cá Chico Buarque de Holanda tá tirando onda, não quer trabalhar Vive batendo uma bola e tocando viola de papo pro ar, mas sabe viver","It's better to live singing Things of the heart That's why I live at Clube do Samba With these crazy people I get really attached That's why I live at Clube do Samba With these crazy people I get really attached There are people from Madureira , from Vila Isabel and Meier too People from Mangueira, Leblon, Ipanema and Vila Vintém A cool brunette from Copacabana told me, João I spend every week with Clube do Samba in my heart Dona Ivone Lara told me that Clara is very good And that Beth Carvalho's new job is not for anyone Look, Alcione and Roberto Ribeiro faced a queue They went to buy tickets to watch Martinho da Vila's show Look, Tia Clementina looks like a girl always deputizing She lives singing pagode and dancing back and forth Chico Buarque from Holanda is having fun, doesn't want to work He lives by hitting a ball and playing the guitar in the air, but he knows how to live",https://www.letras.mus.br/joao-nogueira/1421065/
"Valeu, Raoni",Fundo de Quintal,"Jurema cabocla lá do Xingu Morena serpente do olho azul Largou minha oca em Turiaçu, foi pra zona sul Que pena que as penas do meu cocar Murcharam que nem maracujá Foi chá de cipó, pó de guaraná pra curar Jurema cabocla lá do Xingu Morena serpente do olho azul Largou minha oca em Turiaçu, foi pra zona sul Que pena que as penas do meu cocar Murcharam que nem maracujá Foi chá de cipó, pó de guaraná Curti quarentena pra me curar Rezei pra Tupã e parti com fé Tacape na mão, mas fiquei a pé A ingrata cunhã perguntou: Qual é? Já tem outro pajé Valeu Sapaim, valeu Raoni Gastei todo meu tupi-guarani Jurema cabocla nem tava aí pra me ouvir","Jurema cabocla from the blue eye Left my hollow in Turiaçu, went to the south What a shame that the feathers on my headdress Withered like passion fruit It was vine tea, guaraná powder I enjoyed quarantine to heal myself I prayed to Tupã and left with faith Tacape in hand, but I stayed on foot The ungrateful brother-in-law asked: What is it? There's already another shaman Thanks Sapaim, thanks Raoni I spent all my tupi-guarani Jurema cabocla wasn't even there to listen to me",https://www.letras.mus.br/fundo-de-quintal/139773/
Iansã / Oyá,Arlindo Cruz,"Eparrei Oyá Eparrei Oyá Mesan Orun Eparrei minha mãe Santa Bárbara Proteja esse povo brasileiro que te ama No dia 4 de dezembro Vamos todos festejar É Oyá, Obá Xirê, Oyá! É Oyá, Obá Xirê, Oyá Iansã guerreira Rainha dos raios e da tempestade Leve pra longe a maldade Pra que a gente possa então cantar em paz Cheio de felicidade, ô-ô! Pra que a gente possa então cantar em paz Cheio de felicidade Oyá, Oyá, ela é dona do mundo Oyá, Oyá, Iansã venceu guerras Santa Bárbara onde mora? Mora dentro da lua Mora dentro do oxê Do clarão da lua Será Que a força da fé que carrega nosso viver Pode mover montanhas e jogar dentro do mar Tanta gente que mente e só tem mal pra dar? Pra dar! E será (Será) Que a força da fé que carrega nosso viver Pode mover montanhas pra gente poder passar? É a nossa oração, pedindo pra Deus, Oyá É o povo de cá pedindo pra não sofrer Nossa gente ilhada precisa sobreviver E levantam-se as mãos, pedindo pra Deus, Oyá Já não se vive sem farinha e pirão não há Não haveria motivos pra gente desanimar Se houvesse remédio pra gente remediar Já vai longe a procura da cura que vai chegar Lá no céu de Brasília as estrelas irão cair E a poeira de tanta sujeira há de subir, Oyá Será Que a força da fé que carrega nosso viver Pode mover montanhas e jogar dentro do mar Tanta gente que mente e só tem mal pra dar? Pra dar Será Que a força da fé que carrega nosso viver Pode mover montanhas pra gente poder passar? É a nossa oração, pedindo pra Deus, Oyá Oyá, Oyá, ela é dona do mundo (Oyá) Oyá, Oyá, Iansã venceu guerras Santa Bárbara onde mora? Mora dentro da lua Mora dentro do oxê Do clarão da lua","Eparrei Oyá Eparrei Oyá Mesan Orun Eparrei my mother Santa Bárbara Protect these Brazilian people who love you On December 4th Let's all celebrate It's Oyá, Obá Xirê, Oyá! It's Oyá, Obá Xirê, Oyá Iansã warrior Queen of lightning and storm Take evil away So that we can then sing in peace Full of happiness, oh-oh! So that we can then sing in peace Full of happiness Oyá, Oyá, she owns the world Oyá, Oyá, Iansã won wars Santa Bárbara, where do you live? Lives inside the moon Lives inside the oxê From the glare of the moon Can the strength of faith that carries our living Can move mountains and throw them into the sea So many people who lie and only have bad things to do? To give! And will it be (Will it be) That the strength of faith that carries our living Can move mountains so we can pass? It's our prayer, asking God, Oyá It's the people here asking not to suffer Our isolated people need to survive And hands are raised, asking God, Oyá We can no longer live without flour and pirão There would be no reason to people get discouraged If there were medicine for us to remedy it, the search for the cure that will arrive is long gone. In the sky of Brasília, the stars will fall And the dust from so much dirt will rise, Oyá Will the strength of faith that carries our lives be able to move mountains and play in the sea So many people who lie and only have bad things to do? To give Can the strength of faith that carries our lives move mountains so we can pass? It's our prayer, asking God, Oyá Oyá, Oyá, she owns the world (Oyá) Oyá, Oyá, Iansã won wars Santa Bárbara, where do you live? Lives inside the moon Lives inside the oxê From the moon's glare",https://www.letras.mus.br/arlindo-cruz/iansa-oya/
Canção de Amor,Elizeth Cardoso,"Saudade, torrente de paixão Emoção diferente Que aniquila a vida da gente Uma dor que não sei de onde vem Deixaste meu coração vazio Deixaste a saudade Ao desprezares aquela amizade Que nasceu ao chamar-te meu bem Nas cinzas do meu sonho Um hino, então, componho Sofrendo a desilusão que me invade Canção de amor, saudade Nas cinzas do meu sonho Um hino, então, componho Sofrendo a desilusão que me invade Canção de amor, saudade Saudade, saudade, saudade","Longing, torrent of passion Different emotion That annihilates people's lives A pain that I don't know where it comes from You left my heart empty You left the longing By despising that friendship That was born by calling you my darling In the ashes of my dream A hymn, then, I compose Suffering the disappointment that invades me Song of love, longing In the ashes of my dream A hymn, then, I compose Suffering the disappointment that invades me Song of love, longing Longing, longing, longing",https://www.letras.mus.br/elisete-cardoso/280903/
Lente de Contato,Zeca Pagodinho,Não faz bem me enganar Nem forjar um brilho em seu olhar Clarear assim uma paixão Falsa luz na minha escuridão Se depois vem o sol Descortinar tua má intenção Muito além desse mar Segue o barco do meu coração Navegante de mil temporais Marinheiro improvisando um cais Ninguém mais pode afirmar Se é verde ou azul O mar do teu olhar Depois que o pranto rolar e a tempestade passar Ao sabor do vento Ficarei então Pois já é tempo De cuidar da embarcação Uma nova estrela Outra direção E esse brilho Seguirei ou não,It doesn't do any good to deceive me Nor to forge a shine in your eyes To lighten a passion like this False light in my darkness If then the sun comes Uncovering your evil intention Far beyond this sea Follow the boat of my heart Navigator of a thousand storms Sailor improvising a pier No one else you can say If it is green or blue The sea of ​​your gaze After the tears roll and the storm passes At the whim of the wind I will stay then Because it is time To take care of the vessel A new star Another direction And this shine Will I follow or not,https://www.letras.mus.br/zeca-pagodinho/203270/
Tarzan (o filho do alfaiate),Noel Rosa,"Quem foi que disse que eu era forte? Nunca pratiquei esporte, nem conheço futebol... O meu parceiro sempre foi o travesseiro E eu passo o ano inteiro sem ver um raio de sol A minha força bruta reside Em um clássico cabide, já cansado de sofrer Minha armadura é de casimira dura Que me dá musculatura, mas que pesa e faz doer Eu poso pros fotógrafos, e destribuo autógrafos A todas as pequenas lá da praia de manhã Um argentino disse, me vendo em Copacabana: 'No hay fuerza sobre-humana que detenga este Tarzan'   De lutas não entendo abacate Pois o meu grande alfaiate não faz roupa pra brigar Sou incapaz de machucar uma formiga Não há homem que consiga nos meus músculos pegar Cheguei até a ser contratado Pra subir em um tablado, pra vencer um campeão Mas a empresa, pra evitar assassinato Rasgou logo o meu contrato quando me viu sem roupão Eu poso pros fotógrafos, e destribuo autógrafos A todas as pequenas lá da praia de manhã Um argentino disse, me vendo em Copacabana: 'No hay fuerza sobre-humana que detenga este Tarzan' Quem foi que disse que eu era forte? Nunca pratiquei esporte, nem conheço futebol... O meu parceiro sempre foi o travesseiro E eu passo o ano inteiro sem ver um raio de sol A minha força bruta reside Em um clássico cabide, já cansado de sofrer Minha armadura é de casimira dura Que me dá musculatura, mas que pesa e faz doer","Who said I was strong? I've never played sport, nor do I know football... My partner has always been my pillow And I go the whole year without seeing a ray of sunlight My brute strength resides In a classic hanger, already tired of suffering My armor is made of hard cashmere That it gives me muscle, but it weighs me down and makes it hurt I pose for photographers, and sign autographs To all the little girls on the beach in the morning An Argentinian said, seeing me in Copacabana: 'There is no superhuman strength that stops this Tarzan' Of fights I don't understand avocado Because my great tailor doesn't make clothes to fight I'm incapable of hurting an ant There's no man who can handle my muscles I even got hired To get on a stage, to beat a champion But the company, to avoid murder He immediately tore up my contract when he saw me without a bathrobe I pose for photographers and give autographs to all the little girls on the beach in the morning An Argentinian said, seeing me in Copacabana: 'There is no superhuman strength that stops this Tarzan' Who was it? Who said I was strong? I've never played sport, nor do I know football... My partner has always been my pillow And I go the whole year without seeing a ray of sunlight My brute strength resides In a classic hanger, already tired of suffering My armor is made of hard cashmere That It gives me muscle, but it weighs me down and makes it hurt",https://www.letras.mus.br/noel-rosa-musicas/682919/
Termina Aqui,Jorge Aragão,"Meu amor se fosse assim (assim) Bem calmo e mais sereno Seria bem melhor pra mim pra mim Um sorriso mais ameno Nosso amor está pequeno Cada vez mais dispersivo O ciúme é um veneno Não se encontra lenitivo Se entre nós houvesse a paz, dos bons casais Sem receio, sem conflitos Acredito que haveria mais amor Sem nossos gritos, tão aflitos de pavor Mais calor na relação, mais desejo de viver Mais pureza, mais prazer mais amor, mais união Mas não deu termina aqui sofreu, sofri Mas não deu termina aqui sofreu, sofri Não deu termina aqui (Eu vou partir) Mas não deu termina aqui","My love, if it were like this (like this) Very calm and more serene It would be much better for me A gentler smile Our love is small Increasingly dispersive Jealousy is a poison There is no relief If between us there was peace, the good kind couples Without fear, without conflicts I believe there would be more love Without our screams, so afflicted with terror More warmth in the relationship, more desire to live More purity, more pleasure more love, more union But it didn't end here, I suffered, I suffered But it didn't end I suffered here, I suffered It didn't end here (I'm going to leave) But it didn't end here",https://www.letras.mus.br/jorge-aragao/46639/
Fogo de Saudade,Fundo de Quintal,Dentro do meu ser arde uma paixão Fogo de saudade invade o coração Foi sem perceber que o amor chegou Sem nem mais porque a luz se apagou E sendo assim a minha voz não vou calar Desejo sim que um novo sol venha brilhar Quem ama pra valer do amor se fortalece Não fiz por merecer a dor que me entristece E sendo assim a minha voz não vou calar Desejo sim que um novo sol venha brilhar Só quero o meu lugar nas asas dessa ilusão Que tanto me fez chorar,"Inside my being, a passion burns Fire of longing invades the heart It was without realizing that love arrived Without even more because the light went out And so my voice will not be silent I do wish that a new sun will come to shine Who loves for all it's worth love grows stronger I did not deserve the pain that saddens me And so my voice will not be silenced I do wish that a new sun will shine I just want my place on the wings of this illusion That made me cry so much",https://www.letras.mus.br/fundo-de-quintal/139784/
"Quem Pode Mais, Dona da Casa, Eu Vim Aqui",Dona Edith Do Prato,Quem pode mais É Deus do Céu Dona da casa me dá licença Me dê seu salão para vadiar Eu vim aqui foi pra vadiar Eu vim aqui foi pra vadiar Vadeia vadeia vadeia Eu vi a pomba na areia Vadeia meu bem vadeia Eu vi a pomba na areia Vadeia tô vadiando Eu vi a pomba na areia (Postado por Cláudio Cleudson),"Who can do more It's God in the sky Housewife give me permission Give me your room to laze around I came here to laze around I came here to laze around Bitch bitch bitch bitch I saw the dove in the sand Bitch my dear bitch I saw the dove in the sand Bitch, I'm loafing I saw the dove in the sand (Posted by Cláudio Cleudson)",https://www.letras.mus.br/dona-edith-do-prato/quem-pode-mais-dona-da-casa-eu-vim-aqui/
Cada Um No Seu Cada Um,Zeca Pagodinho,"Cada um na sua onda, cada um na sua prancha Eu não vou mais no teu barco Tu não vem na minha lancha Cada um no seu cada um Deixa o cada um dos outros Se correr o bicho pega  E se pegar é bicho solto Bicho solto é malandro e malandro da mancada Se a mancada se embalar, no embalo da madrugada Quem acompanha morcego, dorme de quengo para baixo E vacilação no morro é motivo de esculacho Esculacho só escuta , quem merece escutar Escute sujeito homem, não pago pra vacilar Eu não vou na tua praia, pra você não vir na minha Aqui não é lugar para peixe pequeno E meu tubarão come a sua sardinha Cada um... Sardinha não é piranha, piranha não dá no mar Se a maré não tá pra peixe, vá pescar noutro lugar Pra pisar no meu terreiro, tem que vir no sapatinho Teu cavalo tá capenga pra cruzar o meu caminho Meu caminho eu mesmo faço com os passos que aprendi Dependendo do seu traço vou somar ou dividir O que é meu de direito, ninguém vai levar nenhum Nosso lema é um por todos e todos pra cada um Se correr o bicho pega e se pegar é bicho solto Se correr o bicho pega e se pegar é bicho solto Se correr o bicho pega e se pegar é bicho solto","Each one on their own wave, each one on their own board I'm not going on your boat anymore You're not coming on my boat Each one on their own Leave each other alone If it runs, the thing gets caught And if it does, it's a loose animal A loose animal is scoundrel and scoundrel of the blunder If the blunder gets carried away, in the early hours of the morning Who follows the bat, sleeps upside down And hesitation on the hill is a reason for trouble I scold only listen, who deserves to listen Listen man, I don't pay to hesitate I won't on your beach, so you don't come to mine This is no place for small fish And my shark eats your sardines Each one... Sardines are not piranhas, piranhas are not found in the sea If the tide is not for fish, go fish somewhere else place To step in my yard, you have to come in shoes Your horse is too weak to cross my path My path I make myself with the steps I learned Depending on your trait I will add or divide What is rightfully mine, no one will take any Our motto is one for all and all for each one If you run, the animal will catch you and if you catch it, it will be released. If you run, the animal will catch you, and if you catch it, it will be released.",https://www.letras.mus.br/zeca-pagodinho/432209/
Samba de Madureira,Arlindo Cruz e Sombrinha,"Gostei da batida desse cavaco Me trasportei a velha guarda da Portela Samba de mestre candeia, samba de verdade De Manacéia, alfaiate, ai Portela que saudade! Mas antes do dia clarear Lembrei que a serrinha é meu lugar Posso até jurar, a coisa é certa, poesia e poeta Se encontraram por lá Nosso samba não é brincadeira meu irmão Sou império de coração Gostei da batida desse cavaco Me trasportei a velha guarda da Portela Samba de mestre candeia, samba de verdade De Manacéia, alfaiate, ai Porela que saudade! Mas antes do dia clarear Lembrei que a serrinha é meu lugar Posso até jurar, a coisa é certa, poesia e poeta Se encontraram por lá Nosso samba não é brincadeira meu irmão Sou império de coração De um lado mestre Casquinha versa com Argemiro no mesmo compasso De outro Wilson, Seu Luiz, o irmão Peripércia de Beto Sem Braço Foi a própria Tia Doca que cantando me falou Que a Dona Ivone Lara é uma jóia de valor Mas eu gostei Gostei da batida desse cavaco Me trasportei a velha guarda da Portela Samba de mestre candeia, samba de verdade De Manacéia, alfaiate, ai Porela que saudade! Mas antes do dia clarear Lembrei que a serrinha é meu lugar Posso até jurar, a coisa é certa, poesia e poeta Se encontraram por lá Nosso samba não é brincadeira meu irmão Sou império de coração Vi Monarco outro dia conversar com Picolino Tem que respeitar Serrinha, Tio Hélio e Campolino Mestre Paulo, Benjamin e mestre Silas de Oliveira Foram grandes baluartes do samba de Madureira É mas eu gostei Gostei da batida desse cavaco Me trasportei a velha guarda da Portela Samba de mestre candeia, samba de verdade De Manacéia, alfaiate, ai Porela que saudade! Mas antes do dia clarear Lembrei que a serrinha é meu lugar Posso até jurar, a coisa é certa, poesia e poeta Se encontraram por lá Nosso samba não é brincadeira meu irmão Sou império de coração","I liked the beat of this cavaco I was transported to the old school of Portela Samba by Mestre Candeia, real samba From Manacéia, tailor, oh Portela, how I miss it! But before the day dawned I remembered that the serrinha is my place I can even swear, the thing is certain, poetry and poet They met there Our samba is no joke my brother I'm an empire at heart I liked the beat of this cavaco I transported the old guard of Portela Samba by Mestre Candeia, real samba From Manacéia, tailor, oh Porela, how I miss you! But before the day lightens I remembered that the serrinha is my place I can even swear, the thing is certain, poetry and poet They met there Our samba is no joke my brother I'm an empire at heart On one side master Casquinha verses with Argemiro in the same rhythm From another Wilson, Seu Luiz, Beto Sem Braço's brother Peripércia It was Tia Doca herself who, singing, told me That Dona Ivone Lara is a valuable jewel But I liked it I liked the beat of this cavaco I was transported by the old guard of Portela Samba de master candeia, real samba From Manacéia, tailor, oh Porela, how I miss you! But before the day lightens I remembered that serrinha is my place I can even swear, the thing is certain, poetry and poet They met there Our samba is no joke my brother I'm an empire at heart I saw Monarco the other day talking to Picolino You have to respect Serrinha , Tio Hélio and Campolino Mestre Paulo, Benjamin and Mestre Silas de Oliveira They were great bastions of Madureira's samba Yes, but I liked it I liked the beat of this cavaco I transported the old guard of Portela Samba by Mestre Candeia, real samba From Manacéia, tailor, oh Porela, how I miss you! But before the day dawned I remembered that the serrinha is my place I can even swear, the thing is certain, poetry and poet They met there Our samba is no joke my brother I am an empire at heart",https://www.letras.mus.br/arlindo-cruz-e-sombrinha/samba-de-madureira/
